CustomerID,cluster,Customer_Segment,Days_Since_Last_Purchase,Total_Transactions,Total_Spend,Recommendation,Rec1_Description,Rec2_Description,Rec3_Description
15638.0,1,At Risk Customers,301,1,-94.0,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15639.0,1,At Risk Customers,134,1,425.32,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15644.0,1,At Risk Customers,166,4,803.54,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15646.0,1,At Risk Customers,157,4,425.14000000000004,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15648.0,1,At Risk Customers,204,4,584.75,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15651.0,1,At Risk Customers,36,3,646.3,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15652.0,1,At Risk Customers,91,1,337.74,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15655.0,1,At Risk Customers,233,2,511.32,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15658.0,1,At Risk Customers,190,8,958.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15659.0,1,At Risk Customers,43,1,306.45,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15663.0,1,At Risk Customers,106,1,138.14,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15664.0,1,At Risk Customers,50,2,358.63,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15665.0,1,At Risk Customers,168,2,2222.21,Send personalized re-engagement emails with offers,ASSORTED COLOURS SILK FAN,VICTORIAN GLASS HANGING T-LIGHT,POPART WOODEN PENCILS ASST
15669.0,1,At Risk Customers,40,5,677.69,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15675.0,1,At Risk Customers,81,3,323.69,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15677.0,1,At Risk Customers,49,1,657.23,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER
15681.0,1,At Risk Customers,18,6,946.36,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15683.0,1,At Risk Customers,117,1,193.75,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15691.0,1,At Risk Customers,252,1,136.8,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15692.0,1,At Risk Customers,28,1,191.04,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15695.0,1,At Risk Customers,266,2,409.98,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15700.0,1,At Risk Customers,172,3,664.03,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15701.0,1,At Risk Customers,2,4,1529.0,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15703.0,1,At Risk Customers,264,1,211.5,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15704.0,1,At Risk Customers,140,4,2293.62,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
15705.0,1,At Risk Customers,201,1,143.1,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15707.0,1,At Risk Customers,35,4,916.98,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15712.0,1,At Risk Customers,9,5,1072.3600000000001,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15716.0,1,At Risk Customers,145,4,1101.1100000000001,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
15723.0,1,At Risk Customers,364,1,190.7,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15724.0,1,At Risk Customers,201,3,212.3,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15725.0,1,At Risk Customers,15,1,415.25,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15728.0,1,At Risk Customers,49,1,-134.8,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15740.0,1,At Risk Customers,49,1,154.88,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15744.0,1,At Risk Customers,77,1,34.8,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15745.0,1,At Risk Customers,8,6,1071.24,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15746.0,1,At Risk Customers,134,2,182.96,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15747.0,1,At Risk Customers,12,3,946.64,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15748.0,1,At Risk Customers,40,1,144.36,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15756.0,1,At Risk Customers,61,4,528.01,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15759.0,1,At Risk Customers,218,3,253.04,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15762.0,1,At Risk Customers,65,2,583.75,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15763.0,1,At Risk Customers,31,3,1048.67,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15766.0,1,At Risk Customers,64,1,315.06,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15768.0,1,At Risk Customers,115,3,621.8299999999999,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15773.0,1,At Risk Customers,5,1,635.6800000000001,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15774.0,1,At Risk Customers,68,1,270.8,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15775.0,1,At Risk Customers,245,1,104.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15776.0,1,At Risk Customers,133,1,241.62,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,WHITE HANGING HEART T-LIGHT HOLDER,JUMBO BAG RED RETROSPOT
15787.0,1,At Risk Customers,26,3,933.26,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15789.0,1,At Risk Customers,358,1,351.3,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15796.0,1,At Risk Customers,1,9,2704.6600000000003,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15799.0,1,At Risk Customers,75,3,884.14,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15807.0,1,At Risk Customers,50,3,903.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15809.0,1,At Risk Customers,35,6,399.21,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15812.0,1,At Risk Customers,107,5,1801.14,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
15813.0,1,At Risk Customers,207,2,1303.9099999999999,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15815.0,1,At Risk Customers,63,5,2100.6,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15821.0,1,At Risk Customers,44,2,570.96,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15823.0,1,At Risk Customers,337,1,-811.86,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15826.0,1,At Risk Customers,51,4,1649.3600000000001,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15829.0,1,At Risk Customers,99,2,636.14,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15835.0,1,At Risk Customers,44,4,954.09,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15836.0,1,At Risk Customers,45,2,117.47,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15837.0,1,At Risk Customers,64,1,391.98,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15850.0,1,At Risk Customers,19,2,234.88,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15852.0,1,At Risk Customers,186,2,160.71,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15860.0,1,At Risk Customers,40,8,965.16,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15862.0,1,At Risk Customers,8,4,832.88,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15872.0,1,At Risk Customers,14,2,316.25,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15880.0,1,At Risk Customers,369,2,299.03,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15889.0,1,At Risk Customers,156,2,400.77,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15894.0,1,At Risk Customers,253,2,257.6,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15897.0,1,At Risk Customers,194,2,208.59,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15901.0,1,At Risk Customers,16,3,349.75,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15904.0,1,At Risk Customers,8,1,164.68,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15906.0,1,At Risk Customers,19,8,1521.79,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15909.0,1,At Risk Customers,173,1,191.94,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15910.0,1,At Risk Customers,0,8,1228.88,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15918.0,1,At Risk Customers,190,2,334.23,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15919.0,1,At Risk Customers,19,2,525.69,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15920.0,1,At Risk Customers,154,3,163.55,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15923.0,1,At Risk Customers,372,1,127.08,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15925.0,1,At Risk Customers,194,1,207.15,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15933.0,1,At Risk Customers,21,3,1107.46,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
15935.0,1,At Risk Customers,239,1,108.03999999999999,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15937.0,1,At Risk Customers,64,1,145.35,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15938.0,1,At Risk Customers,112,5,404.58,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15942.0,1,At Risk Customers,133,1,337.44,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15945.0,1,At Risk Customers,365,1,181.0,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15947.0,1,At Risk Customers,82,1,1708.24,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15948.0,1,At Risk Customers,8,2,955.24,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15949.0,1,At Risk Customers,16,2,364.72,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15950.0,1,At Risk Customers,1,5,1684.46,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15951.0,1,At Risk Customers,1,3,669.57,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15952.0,1,At Risk Customers,33,4,781.91,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,VICTORIAN GLASS HANGING T-LIGHT
15965.0,1,At Risk Customers,17,4,808.87,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,VICTORIAN GLASS HANGING T-LIGHT
15975.0,1,At Risk Customers,84,1,371.01,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15978.0,1,At Risk Customers,77,1,1098.78,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15981.0,1,At Risk Customers,24,8,3408.48,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15985.0,1,At Risk Customers,123,3,1037.42,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15987.0,1,At Risk Customers,12,7,1432.77,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15988.0,1,At Risk Customers,19,1,156.78,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15994.0,1,At Risk Customers,54,1,414.27,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16005.0,1,At Risk Customers,12,4,578.71,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16006.0,1,At Risk Customers,211,1,101.4,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16007.0,1,At Risk Customers,47,4,1693.81,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,VICTORIAN GLASS HANGING T-LIGHT
16009.0,1,At Risk Customers,22,4,972.11,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16010.0,1,At Risk Customers,245,3,392.4,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16012.0,1,At Risk Customers,35,3,1415.29,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
16014.0,1,At Risk Customers,35,4,622.58,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16015.0,1,At Risk Customers,3,4,689.41,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,JUMBO BAG RED RETROSPOT,VICTORIAN GLASS HANGING T-LIGHT
16017.0,1,At Risk Customers,47,1,211.88,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16018.0,1,At Risk Customers,39,2,408.90000000000003,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16022.0,1,At Risk Customers,260,1,602.63,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16024.0,1,At Risk Customers,12,1,245.75,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16025.0,1,At Risk Customers,29,1,439.65999999999997,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16026.0,1,At Risk Customers,43,1,236.09,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16027.0,1,At Risk Customers,91,6,934.62,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16030.0,1,At Risk Customers,309,1,331.24,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16031.0,1,At Risk Customers,92,2,547.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16038.0,1,At Risk Customers,7,4,454.33000000000004,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16049.0,1,At Risk Customers,40,3,1074.81,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,VICTORIAN GLASS HANGING T-LIGHT
16050.0,1,At Risk Customers,173,1,137.9,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
16052.0,1,At Risk Customers,54,1,362.06,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
16054.0,1,At Risk Customers,145,1,783.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16062.0,1,At Risk Customers,9,4,1153.62,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
16063.0,1,At Risk Customers,260,1,335.32,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
